16,25746
16,24509
16,23605
16,23384
16,22282
16,24105
16,23474
16,24582
16,23320
16,23837
32,36682
32,39406
32,36139
32,36157
32,36904
32,37151
32,35879
32,34954
32,35046
32,37089
64,63792
64,64843
64,61683
64,68080
64,63327
64,65347
64,63048
64,66881
64,69210
64,64375
128,141560
128,76326
128,99668
128,99066
128,95288
128,100606
128,99685
128,99915
128,100812
128,101267
256,190000
256,188794
256,209814
256,172607
256,189324
256,195971
256,193763
256,220274
256,183504
256,168243
512,393407
512,392830
512,376093
512,362534
512,367415
512,401273
512,353130
512,372322
512,405872
512,380873
1024,878124
1024,864657
1024,894298
1024,1180578
1024,826785
1024,918252
1024,786348
1024,773617
1024,855742
1024,789825
2048,1801647
2048,1788647
2048,1887316
2048,1750678
2048,1874958
2048,1837113
2048,1841026
2048,1779170
2048,1771195
2048,1735760
4096,3916779
4096,3860307
4096,3853004
4096,3886514
4096,3888015
4096,4212723
4096,4033868
4096,3849387
4096,3934075
4096,3885260
8192,8409501
8192,8973345
8192,8376093
8192,8327798
8192,8592975
8192,9024347
8192,8933547
8192,9001772
8192,8473884
8192,8884678
16384,18472401
16384,18053338
16384,18879820
16384,18333564
16384,18634577
16384,18625369
16384,18609293
16384,18931334
16384,18121333
16384,18290385
32768,38575186
32768,39346769
32768,39974589
32768,39484282
32768,38774595
32768,39779818
32768,40080393
32768,38143439
32768,41679247
32768,38481189
65536,189602970
65536,185591755
65536,184380745
65536,175767318
65536,181138016
131072,371388556
131072,385293241
131072,376962086
131072,403079760
131072,399537633
65536,83672673
65536,85023662
