16,29726
16,28479
16,30427
16,26480
16,26880
16,26674
16,26297
16,26371
16,25971
16,26054
32,42419
32,42541
32,42209
32,41881
32,42671
32,42506
32,42106
32,42158
32,41814
32,55853
64,84568
64,74739
64,77853
64,72898
64,75357
64,72317
64,94297
64,72231
64,77703
64,77536
128,118303
128,161713
128,119550
128,124875
128,120156
128,124866
128,125330
128,117856
128,146738
128,130812
256,223474
256,236528
256,226285
256,221596
256,234039
256,232620
256,209424
256,220439
256,251520
256,257466
512,551263
512,534689
512,501443
512,481090
512,515779
512,500215
512,494943
512,632287
512,509160
512,542729
1024,1236282
1024,1206106
1024,1182148
1024,1153338
1024,1152245
1024,1174974
1024,1178712
1024,1162436
1024,1139130
1024,1153090
2048,2602105
2048,2624909
2048,2649345
2048,2622044
2048,2627471
2048,2595723
2048,2589523
2048,2597966
2048,2679266
2048,2831521
4096,5872615
4096,5927266
4096,5883187
4096,6058010
4096,6158867
4096,5893525
4096,5902398
4096,5916455
4096,5889379
4096,6028961
8192,12835056
8192,12861534
8192,12888677
8192,12853691
8192,12814903
8192,12816743
8192,13332167
8192,12847381
8192,12838434
8192,12807654
16384,28518106
16384,28593241
16384,28505326
16384,28502279
16384,28496751
16384,28528504
16384,29034304
16384,28814774
16384,28506978
16384,28515138
32768,59615309
32768,62334237
32768,62278098
32768,59459282
32768,59510938
32768,59573909
32768,59567735
32768,59449026
32768,59501626
32768,59550624
