16,40606
16,27734
16,26286
16,23787
16,22897
16,25477
16,25259
16,26087
16,24057
16,23874
32,43452
32,38556
32,54120
32,40996
32,42226
32,43335
32,40803
32,42921
32,43998
32,40641
64,53853
64,68631
64,86047
64,77512
64,52876
64,72187
64,54418
64,64885
64,60147
64,77839
128,104014
128,113423
128,102071
128,97534
128,117290
128,109283
128,173359
128,112652
128,99086
128,111290
256,221085
256,206113
256,205070
256,217016
256,205585
256,221407
256,208734
256,212240
256,207621
256,207280
512,555108
512,560251
512,562225
512,555530
512,562496
512,558498
512,568695
512,563606
512,559718
512,590346
1024,1419071
1024,1416937
1024,1400832
1024,1388637
1024,1381224
1024,1369396
1024,1378667
1024,1349943
1024,1512988
1024,1428152
2048,3252026
2048,3258775
2048,3254383
2048,3229363
2048,3276510
2048,3215071
2048,3241204
2048,3229864
2048,3225435
2048,3345758
4096,7379926
4096,7331093
4096,7529870
4096,7365737
4096,7511476
4096,7674851
4096,7288779
4096,7440163
4096,7443178
4096,7308225
8192,16431079
8192,16432006
8192,16462826
8192,17024602
8192,16499582
8192,16444249
8192,16550545
8192,16379755
8192,16486790
8192,16495222
16384,38458402
16384,38239478
16384,38389714
16384,38502727
16384,38224203
16384,38972856
16384,38416874
16384,38409707
16384,38316112
16384,38315241
32768,80281508
32768,80463315
32768,79967044
32768,84371624
32768,84630786
32768,80642868
32768,80240942
32768,79859307
32768,80123068
32768,80763235
65536,353236231
65536,351858559
65536,353204113
65536,354538743
65536,352479021
131072,766847117
131072,776713127
131072,769147022
131072,769718740
131072,768691150
