16,32679
16,32519
16,32341
16,32466
16,32617
16,32119
16,32934
16,31906
16,35174
16,17534
32,60832
32,59370
32,62719
32,63296
32,62746
32,60272
32,76090
32,61661
32,60068
32,60025
64,97572
64,101159
64,96100
64,98565
64,99280
64,96020
64,100195
64,100943
64,109065
64,97308
128,194124
128,211593
128,189436
128,204023
128,186696
128,218766
128,188525
128,224373
128,189831
128,218686
256,447613
256,407979
256,405764
256,414262
256,441886
256,433820
256,414642
256,414662
256,415711
256,412180
512,1080623
512,1075022
512,1077810
512,1100655
512,1106205
512,1089223
512,1105144
512,1086993
512,1077046
512,1086469
1024,2760367
1024,2663453
1024,2716501
1024,4232425
1024,4201407
1024,2899684
1024,3128171
1024,4359773
1024,4360326
1024,2644285
2048,6528808
2048,6552699
2048,6430509
2048,6641278
2048,6433980
2048,6573877
2048,6442316
2048,6597015
2048,6672844
2048,6684019
4096,15246163
4096,15642225
4096,15618902
4096,15334089
4096,15274240
4096,15367454
4096,15602947
4096,15434806
4096,15894767
4096,15597156
8192,36179751
8192,36090523
8192,36973279
8192,36417536
8192,36311809
8192,36514396
8192,36309675
8192,38147077
8192,36771453
8192,36252318
16384,82779247
16384,82555167
16384,82860014
16384,84251940
16384,83743610
16384,84692944
16384,84899060
16384,83391413
16384,84229803
16384,83830928
32768,189443244
32768,188996467
32768,191481812
32768,189842712
32768,188803025
32768,191588584
32768,191645404
32768,190952403
32768,190163838
32768,191187063
65536,929068364
65536,928369473
65536,926534379
65536,932600454
65536,927924388
131072,2103475858
131072,2098260715
131072,2111865459
131072,2109698069
131072,2102173039
