16,23884
16,29289
16,30492
16,28364
16,30703
16,28264
16,28977
16,27767
16,28192
16,28496
32,49909
32,49978
32,52030
32,48603
32,48521
32,52296
32,44842
32,48454
32,55286
32,51680
64,59050
64,57770
64,59883
64,59446
64,60374
64,58236
64,59694
64,56730
64,61158
64,58847
128,114378
128,109205
128,113762
128,118303
128,111585
128,112032
128,135818
128,111573
128,116367
128,116276
256,245743
256,267449
256,247795
256,244882
256,261906
256,246300
256,243945
256,250478
256,245664
256,247371
512,545707
512,540826
512,537915
512,537109
512,537483
512,528586
512,533994
512,536099
512,536191
512,531172
1024,1478410
1024,1354549
1024,1343572
1024,1374636
1024,1373493
1024,1368983
1024,1404510
1024,1394090
1024,1348593
1024,1799888
2048,3045182
2048,3042292
2048,3055538
2048,2993462
2048,3040630
2048,3032984
2048,3036209
2048,3030206
2048,3039638
2048,3030676
4096,8551267
4096,8481940
4096,8626594
4096,8493994
4096,8461342
4096,8530521
4096,8486048
4096,8453666
4096,8481529
4096,8460289
8192,18427680
8192,18376862
8192,18292269
8192,18308480
8192,18247879
8192,18218665
8192,18324547
8192,18269033
8192,18377172
8192,18250668
16384,56617943
16384,56606065
16384,56173802
16384,56393048
16384,56311232
16384,56107612
16384,55729715
16384,55951748
16384,56360088
16384,56075577
32768,118600453
32768,118458910
32768,118311011
32768,118473120
32768,118493497
32768,118925185
32768,118477639
32768,118086436
32768,119286829
32768,118933925
65536,890560807
65536,889386908
65536,899020849
65536,895397297
65536,897533544
131072,1846932373
131072,1844589345
131072,1848256174
131072,1840379644
131072,1843722236
