16,20392
16,49861
16,38462
16,36458
16,36032
16,36159
16,36121
16,36404
16,36071
16,36486
32,70138
32,66902
32,69972
32,69525
32,69728
32,66350
32,70130
32,66053
32,73292
32,66458
64,139426
64,99826
64,108448
64,80555
64,98026
64,100583
64,99056
64,119046
64,102877
64,98708
128,185746
128,204704
128,181971
128,202012
128,196036
128,189455
128,175616
128,178833
128,192216
128,178086
256,282751
256,258153
256,280064
256,280089
256,276943
256,307284
256,277760
256,313438
256,288641
256,278759
512,559178
512,556079
512,557177
512,560135
512,573317
512,554488
512,560395
512,555271
512,555268
512,553931
1024,1192609
1024,1199254
1024,1182547
1024,1191318
1024,1220010
1024,1179041
1024,1180337
1024,1202806
1024,1179928
1024,1192311
2048,2575456
2048,2587460
2048,2617839
2048,2619464
2048,2585098
2048,2589539
2048,2594218
2048,2606226
2048,2592405
2048,2572429
4096,5430995
4096,5422766
4096,5420683
4096,5409121
4096,5419318
4096,5451451
4096,5449425
4096,5443652
4096,5465040
4096,5466703
8192,11746114
8192,11750902
8192,11762965
8192,11785883
8192,11749397
8192,11754549
8192,11740743
8192,11755656
8192,11738538
8192,11757852
16384,25508251
16384,25464039
16384,25483687
16384,25541343
16384,25489348
16384,25498019
16384,25464932
16384,25521561
16384,25515583
16384,25531933
32768,54695143
32768,54786183
32768,54636394
32768,54636464
32768,54639602
32768,54949732
32768,54836377
32768,54605393
32768,54776762
32768,54607158
