16,39803
16,39388
16,37890
16,38198
16,37814
16,37741
16,37969
16,37242
16,37431
16,36968
32,64183
32,65043
32,37798
32,60638
32,59169
32,58513
32,55373
32,76550
32,63032
32,78372
64,86298
64,85272
64,87273
64,83445
64,76616
64,85145
64,87003
64,87962
64,88002
64,86513
128,174099
128,190825
128,172442
128,164952
128,164445
128,188522
128,165322
128,166165
128,197100
128,165764
256,302558
256,285153
256,287549
256,286914
256,285111
256,283712
256,285525
256,285311
256,284247
256,286873
512,625655
512,626333
512,627006
512,630990
512,628971
512,628355
512,623799
512,628397
512,625936
512,643016
1024,1428806
1024,1431893
1024,1410210
1024,1447600
1024,1430775
1024,1418261
1024,1428584
1024,1427253
1024,1417454
1024,1422678
2048,3155821
2048,3143737
2048,3157524
2048,3144174
2048,3141372
2048,3174851
2048,3152694
2048,3131839
2048,3149315
2048,3141980
4096,6361227
4096,6405439
4096,6339191
4096,6346095
4096,6327827
4096,6354859
4096,6327755
4096,6342329
4096,6392636
4096,6410807
8192,14010872
8192,13993104
8192,13988696
8192,13999327
8192,14022938
8192,13983569
8192,14000250
8192,14015113
8192,13996803
8192,14053841
16384,30953495
16384,30965407
16384,31000775
16384,30947044
16384,30936441
16384,30920911
16384,30936953
16384,31000869
16384,30948710
16384,31024233
32768,67724324
32768,67616205
32768,67859338
32768,67649634
32768,67706627
32768,67881175
32768,67924921
32768,67739624
32768,67709932
32768,67650739
65536,297158746
65536,296720413
65536,302044527
65536,300093962
65536,298425208
131072,656619206
131072,643021730
131072,645018501
131072,644850436
131072,645417248
