16,20627
16,19722
16,18882
16,19425
16,19384
16,19490
16,19310
16,19249
16,19391
16,19569
32,38716
32,38021
32,37999
32,38073
32,38242
32,38028
32,37989
32,38356
32,37898
32,37913
64,42640
64,42519
64,42447
64,73508
64,86544
64,78801
64,86249
64,74370
64,73447
64,74704
128,144184
128,158294
128,183404
128,104282
128,144291
128,124476
128,152468
128,132066
128,165837
128,158006
256,272848
256,275493
256,250096
256,263088
256,250093
256,219953
256,266929
256,281148
256,255179
256,254744
512,564801
512,577557
512,590570
512,576324
512,574588
512,574359
512,574852
512,604464
512,582247
512,606295
1024,1338756
1024,1314221
1024,1392439
1024,1327741
1024,1328938
1024,1400712
1024,1311291
1024,1303508
1024,1454029
1024,1352723
2048,2952967
2048,3121036
2048,2945473
2048,2912416
2048,3168698
2048,2948930
2048,2905458
2048,2915631
2048,2906667
2048,2922001
4096,6510235
4096,6512684
4096,6502412
4096,6531100
4096,6516477
4096,6534636
4096,6496691
4096,6514481
4096,6562590
4096,6514091
8192,14300505
8192,14233370
8192,14187038
8192,14173565
8192,14190617
8192,14552702
8192,14222853
8192,14353522
8192,14239449
8192,14199062
16384,32303778
16384,32043718
16384,32075392
16384,32030961
16384,32698582
16384,32317619
16384,32159429
16384,32267558
16384,32102008
16384,32065932
32768,69294680
32768,69169656
32768,66107067
32768,66087326
32768,66115061
32768,66057944
32768,66153381
32768,66118180
32768,66130970
32768,66074857
