16,29609
16,20049
16,17007
16,17727
16,19589
16,17667
16,18215
16,18402
16,17734
16,17662
32,36883
32,36266
32,43601
32,37930
32,40479
32,37928
32,40531
32,42510
32,40727
32,41871
64,45997
64,55659
64,48341
64,59089
64,43552
64,100019
64,58483
64,57414
64,57461
64,52333
128,121235
128,142053
128,110710
128,104674
128,110048
128,121962
128,122566
128,124713
128,118788
128,119126
256,302563
256,296646
256,307435
256,277447
256,280357
256,281822
256,286640
256,314876
256,297303
256,262543
512,823643
512,796766
512,810758
512,850437
512,935278
512,890816
512,919258
512,886790
512,894311
512,869832
1024,2433714
1024,2614128
1024,2367672
1024,2729707
1024,2848621
1024,2297606
1024,2420146
1024,2792162
1024,2158146
1024,2311528
2048,6573879
2048,8391527
2048,6446466
2048,5861817
2048,9088568
2048,7251465
2048,7738262
2048,7047222
2048,6286824
2048,6500085
4096,16481698
4096,17552161
4096,19630913
4096,17868452
4096,15724418
4096,19969133
4096,17839322
4096,17435431
4096,19264785
4096,18456414
8192,44711791
8192,47984749
8192,47258698
8192,43078748
8192,56380164
8192,44995322
8192,49560710
8192,54498447
8192,46431769
8192,46277028
16384,170667573
16384,126613025
16384,133929920
16384,152351574
16384,132915270
16384,139811851
16384,126039378
16384,126146554
16384,135447813
16384,124261549
32768,426365497
32768,351731492
32768,358653916
32768,342937493
32768,390531359
32768,414407555
32768,324592130
32768,392827510
32768,349754712
32768,346661148
