16,16110
16,15627
16,16442
16,18892
16,15777
16,14632
16,15695
16,15800
16,16815
16,14749
32,26964
32,28234
32,27784
32,30451
32,27657
32,31286
32,27569
32,27764
32,30421
32,29109
64,31714
64,27976
64,34393
64,29539
64,46707
64,72530
64,65537
64,60378
64,65702
64,58360
128,142231
128,104518
128,105065
128,140875
128,92994
128,72077
128,111582
128,109176
128,98715
128,94760
256,183063
256,147482
256,212627
256,183385
256,195988
256,177033
256,207850
256,193039
256,178991
256,210061
512,441884
512,376666
512,388958
512,408361
512,383053
512,352975
512,352697
512,398554
512,383017
512,391389
1024,809658
1024,797678
1024,936491
1024,927138
1024,772897
1024,888248
1024,847735
1024,819295
1024,853424
1024,976453
2048,1909626
2048,1731272
2048,1787194
2048,1703091
2048,1833363
2048,2010536
2048,1801943
2048,1860884
2048,1932283
2048,1768156
4096,4214014
4096,3766147
4096,3758177
4096,3912310
4096,3746742
4096,3795424
4096,4205038
4096,4054404
4096,4361905
4096,4035914
8192,8510132
8192,8313175
8192,8407605
8192,8114532
8192,8195749
8192,8894571
8192,8175784
8192,9347904
8192,8821647
8192,9386597
16384,20957966
16384,17549356
16384,18122875
16384,17586313
16384,18756424
16384,17982604
16384,17781834
16384,17449630
16384,20997187
16384,21005206
32768,39813148
32768,38998856
32768,40780525
32768,42162414
32768,42495908
32768,38647906
32768,39125556
32768,38958662
32768,39809743
32768,37570401
