16,38801
16,39049
16,39687
16,38803
16,38559
16,38399
16,38058
16,38741
16,37844
16,38582
32,78702
32,69508
32,78438
32,75236
32,77845
32,78763
32,76709
32,76285
32,67008
32,78577
64,126753
64,105410
64,102221
64,108515
64,137930
64,90036
64,108832
64,132559
64,109610
64,80440
128,222961
128,226590
128,242632
128,194349
128,195292
128,262921
128,266800
128,179114
128,197835
128,197047
256,378170
256,369785
256,405044
256,375442
256,387616
256,376077
256,407538
256,369975
256,384054
256,373594
512,767273
512,774419
512,769312
512,777643
512,764130
512,801335
512,756517
512,794543
512,795586
512,779798
1024,1584891
1024,1598079
1024,1623099
1024,1630320
1024,1599441
1024,1625240
1024,1597899
1024,1619895
1024,1649874
1024,1654814
2048,3393528
2048,3396326
2048,3442402
2048,3475634
2048,3462551
2048,3432952
2048,3439762
2048,3394590
2048,3424509
2048,3414348
4096,7236344
4096,7258296
4096,7283060
4096,7268632
4096,7356859
4096,7187962
4096,7229036
4096,7275438
4096,7484990
4096,7274951
8192,15562087
8192,15501451
8192,15371275
8192,15507644
8192,15520044
8192,15482140
8192,15609416
8192,15510635
8192,15507967
8192,15730263
16384,34226890
16384,33945767
16384,34077716
16384,33558430
16384,33625934
16384,33989158
16384,33551353
16384,33489494
16384,33367980
16384,33285425
32768,71889057
32768,71257707
32768,70731254
32768,70855419
32768,70434929
32768,71131801
32768,72059462
32768,70940872
32768,71145492
32768,71724008
65536,281415587
65536,289101135
65536,282141412
65536,282516182
65536,286010957
131072,608884118
131072,606616764
131072,596048093
131072,611666104
131072,605135852
65536,149604793
65536,150136943
65536,151103665
65536,150959334
65536,150108611
65536,149797757
65536,151624081
65536,150417741
65536,150906494
65536,149544829
