16,64830
16,43453
16,39961
16,39958
16,40518
16,39484
16,40076
16,40836
16,40556
16,39586
32,82717
32,58413
32,62036
32,62833
32,74980
32,64417
32,64422
32,61914
32,60795
32,58692
64,134457
64,96927
64,139539
64,95112
64,96508
64,140367
64,96918
64,97013
64,97428
64,96125
128,183867
128,183571
128,182209
128,183482
128,182510
128,182927
128,295146
128,303978
128,182212
128,182740
256,398865
256,395278
256,402353
256,395908
256,395137
256,395064
256,395197
256,402053
256,395458
256,396015
512,851080
512,846873
512,846055
512,852238
512,845801
512,846984
512,845829
512,855308
512,847228
512,844467
1024,1859789
1024,1849573
1024,1853326
1024,1864469
1024,1882128
1024,1851725
1024,1857607
1024,1847858
1024,1843989
1024,1843323
2048,4083929
2048,4050389
2048,4037806
2048,4037740
2048,4032453
2048,4045161
2048,4037900
2048,4034417
2048,4061145
2048,4046307
4096,8762592
4096,8672853
4096,8675450
4096,8672631
4096,8677900
4096,8713685
4096,8684128
4096,8896573
4096,9003118
4096,8794704
8192,18798538
8192,18736829
8192,18807969
8192,18999176
8192,18757228
8192,18739271
8192,18772083
8192,18742416
8192,18734095
8192,18831039
16384,41083495
16384,40940330
16384,40974580
16384,40958232
16384,40945211
16384,40790696
16384,40744682
16384,40749852
16384,40731484
16384,40665972
32768,87946319
32768,87714590
32768,87649390
32768,87608684
32768,87617146
32768,87705291
32768,87644795
32768,87628379
32768,87585066
32768,87767782
65536,366266677
65536,361027350
65536,388643059
65536,361079138
65536,359304009
131072,770550713
131072,769694465
131072,767558575
131072,768291103
131072,775199952
65536,187591998
65536,187497484
65536,187401052
65536,187578828
65536,187504277
65536,187423414
65536,187390657
65536,187664742
65536,187471924
65536,187342383
