16,52591
16,45783
16,33467
16,36740
16,50756
16,51003
16,49857
16,51371
16,51565
16,51251
32,68441
32,100163
32,69885
32,78778
32,49322
32,96489
32,87561
32,71604
32,103878
32,69849
64,76388
64,123167
64,98992
64,106463
64,85817
64,105891
64,104651
64,91237
64,89399
64,87288
128,187895
128,171616
128,169631
128,178858
128,192598
128,196235
128,177810
128,164133
128,164783
128,179295
256,354586
256,353657
256,355223
256,355900
256,351538
256,354414
256,357368
256,354016
256,368183
256,356262
512,771207
512,766103
512,769298
512,766543
512,765426
512,765552
512,773040
512,764680
512,763217
512,766172
1024,1728357
1024,2754593
1024,2707372
1024,2711991
1024,2728837
1024,2814603
1024,2515899
1024,2776968
1024,2841186
1024,2544331
2048,3721565
2048,3687756
2048,3670852
2048,3687641
2048,3686406
2048,3681917
2048,3680137
2048,3685314
2048,3693671
2048,3694612
4096,8001808
4096,8024732
4096,7992171
4096,8010209
4096,7995750
4096,7996997
4096,8041473
4096,8040661
4096,8038452
4096,8055578
8192,15196881
8192,15199504
8192,15160509
8192,15257618
8192,15251936
8192,15225268
8192,15190107
8192,15183021
8192,15222600
8192,15204784
16384,33192472
16384,33229530
16384,33181469
16384,33296393
16384,33227464
16384,33210157
16384,33290169
16384,33232278
16384,33204572
16384,33283543
32768,72416477
32768,72501606
32768,72470888
32768,72404325
32768,72288597
32768,72469695
32768,72486955
32768,72589081
32768,72431972
32768,72356667
65536,311304045
65536,311162185
65536,311064456
65536,311345447
65536,310357264
131072,672468834
131072,712777741
131072,695356128
131072,672118249
131072,675987887
